OrderId,vehicleCode,modelId.name,SalesModel,vehicleColor.code,vehicleColor.name,description,,modelId.wrntyLimitationKm,etaDealer
503897,,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,,,,2026-10-17T00:00:00.000Z
503899,1004314,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004314 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-14T00:00:00.000Z
503903,,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-10-27T00:00:00.000Z
503906,1004492,JAECOO7 PHEV Premium,T71604NCLMH0031,Carbon crystal black,Carbon crystal black,1004492 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-10-22T00:00:00.000Z
503916,1002341,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002341 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-18T00:00:00.000Z
503921,1004653,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004653 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-10T00:00:00.000Z
503922,,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,,,,2026-10-31T00:00:00.000Z
503932,1000864,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,1000864 - JAECOO7 PHEV Comfort Olive gray | Black 2025,,,2026-07-16T00:00:00.000Z
503933,,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-10-02T00:00:00.000Z
503943,,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-07-12T00:00:00.000Z
503945,1004744,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004744 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-17T00:00:00.000Z
503946,,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,,,,2026-10-26T00:00:00.000Z
503948,1004852,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004852 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-17T00:00:00.000Z
503968,1003767,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003767 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503971,1004777,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004777 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-22T00:00:00.000Z
503978,1003003,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003003 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-08-09T00:00:00.000Z
503996,1003008,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003008 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-08-09T00:00:00.000Z
504001,1002058,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002058 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-09T00:00:00.000Z
504007,1003571,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003571 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
504013,,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,,,,2026-07-20T00:00:00.000Z
