OrderId,vehicleCode,modelId.name,SalesModel,vehicleColor.code,vehicleColor.name,description,,modelId.wrntyLimitationKm,etaDealer
503687,1004727,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004727 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503688,1004245,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004245 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-09-01T00:00:00.000Z
503689,1004718,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004718 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-11-01T00:00:00.000Z
503690,1004738,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004738 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503691,1004728,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004728 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-31T00:00:00.000Z
503692,1004722,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004722 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-27T00:00:00.000Z
503693,1004731,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004731 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-22T00:00:00.000Z
503694,1004732,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004732 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-11-11T00:00:00.000Z
503695,1004715,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004715 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-11T00:00:00.000Z
503696,1004716,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004716 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-17T00:00:00.000Z
503697,1004713,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004713 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-17T00:00:00.000Z
503698,1004721,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004721 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503699,1004696,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004696 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-25T00:00:00.000Z
503700,1004694,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004694 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503701,1004704,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004704 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-22T00:00:00.000Z
503702,1004697,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004697 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-22T00:00:00.000Z
503703,1004760,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004760 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-26T00:00:00.000Z
503704,1004763,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004763 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-11-01T00:00:00.000Z
503705,1004747,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004747 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-22T00:00:00.000Z
503706,1004757,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004757 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-27T00:00:00.000Z
503707,1004787,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004787 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-19T00:00:00.000Z
503708,1004766,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004766 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-16T00:00:00.000Z
503709,1004775,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004775 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-29T00:00:00.000Z
503710,1004767,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004767 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-18T00:00:00.000Z
503711,1004574,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004574 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-31T00:00:00.000Z
503712,1004587,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004587 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-17T00:00:00.000Z
503713,1003258,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003258 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-04T00:00:00.000Z
503714,1004231,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004231 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-09-25T00:00:00.000Z
503715,1004214,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004214 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-10-06T00:00:00.000Z
503716,1004310,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004310 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503717,1004313,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004313 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-04T00:00:00.000Z
503718,1004298,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004298 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-27T00:00:00.000Z
503719,1004346,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004346 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-05T00:00:00.000Z
503720,1004294,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004294 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503721,1004304,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004304 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503722,1004312,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004312 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503723,1004275,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004275 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-11T00:00:00.000Z
503724,1004271,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004271 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-11T00:00:00.000Z
503725,1004321,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004321 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503726,1004300,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004300 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503727,1004276,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004276 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-28T00:00:00.000Z
503728,1004805,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004805 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-17T00:00:00.000Z
503729,1004285,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004285 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503730,1002878,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002878 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-08T00:00:00.000Z
503731,1004046,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004046 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-02T00:00:00.000Z
503732,1003113,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003113 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503733,1000835,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000835 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503734,1000836,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000836 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503735,1004789,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004789 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503736,1003045,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003045 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
503737,1003056,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003056 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
503738,1001600,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,Khaki white | Black,Khaki white | Black,1001600 - JAECOO7 PHEV Premium Khaki white | Black 2025,,,2026-08-09T00:00:00.000Z
503739,1001732,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001732 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-09T00:00:00.000Z
503740,1003016,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003016 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503741,1004823,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004823 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-16T00:00:00.000Z
503742,1004758,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004758 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-02T00:00:00.000Z
503743,1004821,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004821 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-08T00:00:00.000Z
503744,1004799,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004799 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-05T00:00:00.000Z
503745,1003081,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003081 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
503746,1003596,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003596 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
503747,1004797,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004797 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503748,1002933,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002933 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-04T00:00:00.000Z
503749,1004908,OMODA5 HEV Premium (T71506J##MH0002),T71506JNLMH0002,Blood red,Blood red,1004908 - OMODA5 HEV Premium Blood red | Black 2025,,,2026-08-12T00:00:00.000Z
503750,1003051,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003051 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
503751,1003129,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003129 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503752,1004815,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004815 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-27T00:00:00.000Z
503753,1004813,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004813 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503754,1000837,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000837 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503755,1004660,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004660 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-24T00:00:00.000Z
503756,1004577,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004577 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-26T00:00:00.000Z
503757,1002874,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002874 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-09T00:00:00.000Z
503758,1002787,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002787 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
503759,1004633,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004633 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-31T00:00:00.000Z
503760,1004562,JAECOO7 PHEV Premium,T71604NZNMH0031,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,1004562 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-10-16T00:00:00.000Z
503761,1003492,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003492 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-07T00:00:00.000Z
503762,1003139,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003139 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-11T00:00:00.000Z
503763,1004978,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004978 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-12T00:00:00.000Z
503764,1003159,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003159 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503765,1003770,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003770 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503766,1004790,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004790 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503767,1003337,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1003337 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-09T00:00:00.000Z
503768,1003429,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003429 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-22T00:00:00.000Z
503769,1004936,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004936 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-12T00:00:00.000Z
503770,1004972,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004972 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-07T00:00:00.000Z
503771,1004968,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004968 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-07-31T00:00:00.000Z
503772,1001702,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001702 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503773,1003648,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003648 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
503774,1004960,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004960 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
503775,1003149,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003149 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503776,1004205,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004205 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-26T00:00:00.000Z
503777,1000808,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NCLMH0017,Carbon crystal black | Black,Carbon crystal black | Black,1000808 - JAECOO7 PHEV Comfort Carbon crystal black | Black 2025,,,2026-07-16T00:00:00.000Z
503778,1003110,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003110 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-11T00:00:00.000Z
503779,1004161,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004161 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-06T00:00:00.000Z
503780,1000783,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,1000783 - JAECOO7 PHEV Comfort Khaki white | Black 2025,,,2026-07-16T00:00:00.000Z
503781,1004825,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004825 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-17T00:00:00.000Z
503782,1004841,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004841 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-31T00:00:00.000Z
503783,1003099,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003099 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
503784,1004828,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004828 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-07T00:00:00.000Z
503785,1004641,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004641 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-26T00:00:00.000Z
503786,1002567,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,Carbon crystal black | Black,Carbon crystal black | Black,1002567 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,,2026-07-29T00:00:00.000Z
503787,1003769,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003769 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503788,1004674,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004674 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-26T00:00:00.000Z
503789,1003095,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003095 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-15T00:00:00.000Z
503790,1003937,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003937 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503791,1003111,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003111 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-15T00:00:00.000Z
503792,1002338,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002338 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-08T00:00:00.000Z
503793,1003128,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003128 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503794,1004290,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004290 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-03T00:00:00.000Z
503795,1002735,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1002735 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-09T00:00:00.000Z
503796,1000861,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,1000861 - JAECOO7 PHEV Comfort Olive gray | Black 2025,,,2026-07-16T00:00:00.000Z
503797,1000850,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000850 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-20T00:00:00.000Z
503798,1002858,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002858 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-08T00:00:00.000Z
503799,1004719,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004719 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-18T00:00:00.000Z
503800,1002100,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1002100 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-06-09T00:00:00.000Z
503801,1004092,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004092 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-26T00:00:00.000Z
503802,1002778,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002778 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
503803,1004029,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004029 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-26T00:00:00.000Z
503804,1002337,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002337 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-09T00:00:00.000Z
503805,1004916,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004916 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-12T00:00:00.000Z
503806,1000845,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000845 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503807,1004476,JAECOO7 PHEV Premium,T71604NCLMH0031,Carbon crystal black,Carbon crystal black,1004476 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-10-16T00:00:00.000Z
503808,1003220,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003220 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-09T00:00:00.000Z
503809,1003217,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003217 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-09T00:00:00.000Z
503810,1003090,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003090 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
503811,1003361,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003361 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
503812,1003894,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003894 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-20T00:00:00.000Z
503813,1001740,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001740 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-09T00:00:00.000Z
503814,1003899,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003899 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-11T00:00:00.000Z
503815,1003096,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003096 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
503816,1004649,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004649 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-01T00:00:00.000Z
503817,1003938,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003938 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-15T00:00:00.000Z
